block,raintreat,comp,brc,datetime,temp
6,C,B,6CB,04-15-2025 13:43:59,27.496
6,D,B,6DB,04-15-2025 13:43:59,25.094
6,W,A,6WA,04-15-2025 13:43:59,26.081
8,C,A,8CA,04-15-2025 13:43:59,28.054
8,D,A,8DA,04-15-2025 13:43:59,24.279
8,W,B,8WB,04-15-2025 13:43:59,24.15
10,C,A,10CA,04-15-2025 13:43:59,26.081
10,D,B,10DB,04-15-2025 13:43:59,23.507
10,W,B,10WB,04-15-2025 13:43:59,23.335
11,AMB,,DSWS,04-15-2025 13:43:59,23.249
12,AMB,,USWS,04-15-2025 13:43:59,23.592
1,C,A,1CA,04-16-2025 10:14:40,21.061
1,D,B,1DB,04-16-2025 10:14:40,19.517
1,W,B,1WB,04-16-2025 10:14:40,19.388
2,C,B,2CB,04-16-2025 10:14:40,21.018
2,D,B,2DB,04-16-2025 10:14:40,18.359
2,W,A,2WA,04-16-2025 10:14:40,20.89
4,C,B,4CB,04-16-2025 10:14:40,17.715
4,D,A,4DA,04-16-2025 10:14:40,27.411
4,W,B,4WB,04-16-2025 10:14:40,20.89
6,C,B,6CB,04-16-2025 10:14:40,21.748
6,D,B,6DB,04-16-2025 10:14:40,24.322
6,W,A,6WA,04-16-2025 10:14:40,20.332
8,C,A,8CA,04-16-2025 10:14:40,25.266
8,D,A,8DA,04-16-2025 10:14:40,19.131
8,W,B,8WB,04-16-2025 10:14:40,17.114
10,C,A,10CA,04-16-2025 10:14:40,20.075
10,D,B,10DB,04-16-2025 10:14:40,18.788
10,W,B,10WB,04-16-2025 10:14:40,23.678
11,AMB,,DSWS,04-16-2025 10:14:40,15.527
12,AMB,,USWS,04-16-2025 10:14:40,15.827
1,C,A,1CA,04-16-2025 10:44:41,23.85
1,D,B,1DB,04-16-2025 10:44:41,20.675
1,W,B,1WB,04-16-2025 10:44:41,19.689
2,C,B,2CB,04-16-2025 10:44:41,22.906
2,D,B,2DB,04-16-2025 10:44:41,23.592
2,W,A,2WA,04-16-2025 10:44:41,25.909
4,C,B,4CB,04-16-2025 10:44:41,21.705
4,D,A,4DA,04-16-2025 10:44:41,25.094
4,W,B,4WB,04-16-2025 10:44:41,24.193
6,C,B,6CB,04-16-2025 10:44:41,23.507
6,D,B,6DB,04-16-2025 10:44:41,21.748
6,W,A,6WA,04-16-2025 10:44:41,20.804
8,C,A,8CA,04-16-2025 10:44:41,20.075
8,D,A,8DA,04-16-2025 10:44:41,19.26
8,W,B,8WB,04-16-2025 10:44:41,18.401
10,C,A,10CA,04-16-2025 10:44:41,20.246
10,D,B,10DB,04-16-2025 10:44:41,18.788
10,W,B,10WB,04-16-2025 10:44:41,19.088
11,AMB,,DSWS,04-16-2025 10:44:41,15.184
12,AMB,,USWS,04-16-2025 10:44:41,15.184
1,C,A,1CA,04-16-2025 11:14:42,21.576
1,D,B,1DB,04-16-2025 11:14:42,18.316
1,W,B,1WB,04-16-2025 11:14:42,17.801
2,C,B,2CB,04-16-2025 11:14:42,21.705
2,D,B,2DB,04-16-2025 11:14:42,22.477
2,W,A,2WA,04-16-2025 11:14:42,23.85
4,C,B,4CB,04-16-2025 11:14:42,20.289
4,D,A,4DA,04-16-2025 11:14:42,20.547
4,W,B,4WB,04-16-2025 11:14:42,24.365
6,C,B,6CB,04-16-2025 11:14:42,21.233
6,D,B,6DB,04-16-2025 11:14:42,19.431
6,W,A,6WA,04-16-2025 11:14:42,19.817
8,C,A,8CA,04-16-2025 11:14:42,17.887
8,D,A,8DA,04-16-2025 11:14:42,17.2
8,W,B,8WB,04-16-2025 11:14:42,16.557
10,C,A,10CA,04-16-2025 11:14:42,18.058
10,D,B,10DB,04-16-2025 11:14:42,17.329
10,W,B,10WB,04-16-2025 11:14:42,18.273
11,AMB,,DSWS,04-16-2025 11:14:42,15.27
12,AMB,,USWS,04-16-2025 11:14:42,15.913
1,C,A,1CA,04-16-2025 11:44:43,23.764
1,D,B,1DB,04-16-2025 11:44:43,19.989
1,W,B,1WB,04-16-2025 11:44:43,19.774
2,C,B,2CB,04-16-2025 11:44:43,23.464
2,D,B,2DB,04-16-2025 11:44:43,23.421
2,W,A,2WA,04-16-2025 11:44:43,24.279
4,C,B,4CB,04-16-2025 11:44:43,21.919
4,D,A,4DA,04-16-2025 11:44:43,23.635
4,W,B,4WB,04-16-2025 11:44:43,24.45
6,C,B,6CB,04-16-2025 11:44:43,23.163
6,D,B,6DB,04-16-2025 11:44:43,21.061
6,W,A,6WA,04-16-2025 11:44:43,20.589
8,C,A,8CA,04-16-2025 11:44:43,20.761
8,D,A,8DA,04-16-2025 11:44:43,19.002
8,W,B,8WB,04-16-2025 11:44:43,18.444
10,C,A,10CA,04-16-2025 11:44:43,19.088
10,D,B,10DB,04-16-2025 11:44:43,18.444
10,W,B,10WB,04-16-2025 11:44:43,20.589
11,AMB,,DSWS,04-16-2025 11:44:43,17.029
12,AMB,,USWS,04-16-2025 11:44:43,18.101
1,C,A,1CA,04-16-2025 12:14:44,24.837
1,D,B,1DB,04-16-2025 12:14:44,20.976
1,W,B,1WB,04-16-2025 12:14:44,21.319
2,C,B,2CB,04-16-2025 12:14:44,25.266
2,D,B,2DB,04-16-2025 12:14:44,24.837
2,W,A,2WA,04-16-2025 12:14:44,24.665
4,C,B,4CB,04-16-2025 12:14:44,22.563
4,D,A,4DA,04-16-2025 12:14:44,24.665
4,W,B,4WB,04-16-2025 12:14:44,24.322
6,C,B,6CB,04-16-2025 12:14:44,24.107
6,D,B,6DB,04-16-2025 12:14:44,21.919
6,W,A,6WA,04-16-2025 12:14:44,22.348
8,C,A,8CA,04-16-2025 12:14:44,22.134
8,D,A,8DA,04-16-2025 12:14:44,21.319
8,W,B,8WB,04-16-2025 12:14:44,20.375
10,C,A,10CA,04-16-2025 12:14:44,21.104
10,D,B,10DB,04-16-2025 12:14:44,19.646
10,W,B,10WB,04-16-2025 12:14:44,20.246
11,AMB,,DSWS,04-16-2025 12:14:44,18.487
12,AMB,,USWS,04-16-2025 12:14:44,18.959
1,C,A,1CA,04-16-2025 12:44:45,28.14
1,D,B,1DB,04-16-2025 12:44:45,24.021
1,W,B,1WB,04-16-2025 12:44:45,23.421
2,C,B,2CB,04-16-2025 12:44:45,27.711
2,D,B,2DB,04-16-2025 12:44:45,26.81
2,W,A,2WA,04-16-2025 12:44:45,27.368
4,C,B,4CB,04-16-2025 12:44:45,24.193
4,D,A,4DA,04-16-2025 12:44:45,26.982
4,W,B,4WB,04-16-2025 12:44:45,26.681
6,C,B,6CB,04-16-2025 12:44:45,28.226
6,D,B,6DB,04-16-2025 12:44:45,24.536
6,W,A,6WA,04-16-2025 12:44:45,24.45
8,C,A,8CA,04-16-2025 12:44:45,25.351
8,D,A,8DA,04-16-2025 12:44:45,23.378
8,W,B,8WB,04-16-2025 12:44:45,21.962
10,C,A,10CA,04-16-2025 12:44:45,23.163
10,D,B,10DB,04-16-2025 12:44:45,22.863
10,W,B,10WB,04-16-2025 12:44:45,22.134
11,AMB,,DSWS,04-16-2025 12:44:45,21.061
12,AMB,,USWS,04-16-2025 12:44:45,21.619
1,C,A,1CA,04-16-2025 13:14:46,28.269
1,D,B,1DB,04-16-2025 13:14:46,25.351
1,W,B,1WB,04-16-2025 13:14:46,24.15
2,C,B,2CB,04-16-2025 13:14:46,27.625
2,D,B,2DB,04-16-2025 13:14:46,26.853
2,W,A,2WA,04-16-2025 13:14:46,29.985
4,C,B,4CB,04-16-2025 13:14:46,24.794
4,D,A,4DA,04-16-2025 13:14:46,27.797
4,W,B,4WB,04-16-2025 13:14:46,29.084
6,C,B,6CB,04-16-2025 13:14:46,26.638
6,D,B,6DB,04-16-2025 13:14:46,24.45
6,W,A,6WA,04-16-2025 13:14:46,24.708
8,C,A,8CA,04-16-2025 13:14:46,24.837
8,D,A,8DA,04-16-2025 13:14:46,23.678
8,W,B,8WB,04-16-2025 13:14:46,22.048
10,C,A,10CA,04-16-2025 13:14:46,23.292
10,D,B,10DB,04-16-2025 13:14:46,22.606
10,W,B,10WB,04-16-2025 13:14:46,22.82
11,AMB,,DSWS,04-16-2025 13:14:46,21.319
12,AMB,,USWS,04-16-2025 13:14:46,22.863
1,C,A,1CA,04-16-2025 13:44:47,28.612
1,D,B,1DB,04-16-2025 13:44:47,24.879
1,W,B,1WB,04-16-2025 13:44:47,24.965
2,C,B,2CB,04-16-2025 13:44:47,27.239
2,D,B,2DB,04-16-2025 13:44:47,26.209
2,W,A,2WA,04-16-2025 13:44:47,29.427
4,C,B,4CB,04-16-2025 13:44:47,25.094
4,D,A,4DA,04-16-2025 13:44:47,28.054
4,W,B,4WB,04-16-2025 13:44:47,27.968
6,C,B,6CB,04-16-2025 13:44:47,26.595
6,D,B,6DB,04-16-2025 13:44:47,24.837
6,W,A,6WA,04-16-2025 13:44:47,25.223
8,C,A,8CA,04-16-2025 13:44:47,27.282
8,D,A,8DA,04-16-2025 13:44:47,23.206
8,W,B,8WB,04-16-2025 13:44:47,22.52
10,C,A,10CA,04-16-2025 13:44:47,23.85
10,D,B,10DB,04-16-2025 13:44:47,21.147
10,W,B,10WB,04-16-2025 13:44:47,22.048
11,AMB,,DSWS,04-16-2025 13:44:47,21.791
12,AMB,,USWS,04-16-2025 13:44:47,22.348
1,C,A,1CA,04-17-2025 10:15:28,16.342
1,D,B,1DB,04-17-2025 10:15:28,20.375
1,W,B,1WB,04-17-2025 10:15:28,19.045
2,C,B,2CB,04-17-2025 10:15:28,18.444
2,D,B,2DB,04-17-2025 10:15:28,17.972
2,W,A,2WA,04-17-2025 10:15:28,19.131
4,C,B,4CB,04-17-2025 10:15:28,18.916
4,D,A,4DA,04-17-2025 10:15:28,21.104
4,W,B,4WB,04-17-2025 10:15:28,17.072
6,C,B,6CB,04-17-2025 10:15:28,17.072
6,D,B,6DB,04-17-2025 10:15:28,20.075
6,W,A,6WA,04-17-2025 10:15:28,18.959
8,C,A,8CA,04-17-2025 10:15:28,20.118
8,D,A,8DA,04-17-2025 10:15:28,19.689
8,W,B,8WB,04-17-2025 10:15:28,19.26
10,C,A,10CA,04-17-2025 10:15:28,16.6
10,D,B,10DB,04-17-2025 10:15:28,18.444
10,W,B,10WB,04-17-2025 10:15:28,23.335
11,AMB,,DSWS,04-17-2025 10:15:28,13.468
12,AMB,,USWS,04-17-2025 10:15:28,13.811
1,C,A,1CA,04-17-2025 10:45:29,17.758
1,D,B,1DB,04-17-2025 10:45:29,18.444
1,W,B,1WB,04-17-2025 10:45:29,18.359
2,C,B,2CB,04-17-2025 10:45:29,20.289
2,D,B,2DB,04-17-2025 10:45:29,17.93
2,W,A,2WA,04-17-2025 10:45:29,21.061
4,C,B,4CB,04-17-2025 10:45:29,20.461
4,D,A,4DA,04-17-2025 10:45:29,20.933
4,W,B,4WB,04-17-2025 10:45:29,19.217
6,C,B,6CB,04-17-2025 10:45:29,21.19
6,D,B,6DB,04-17-2025 10:45:29,19.689
6,W,A,6WA,04-17-2025 10:45:29,18.83
8,C,A,8CA,04-17-2025 10:45:29,22.606
8,D,A,8DA,04-17-2025 10:45:29,20.075
8,W,B,8WB,04-17-2025 10:45:29,18.873
10,C,A,10CA,04-17-2025 10:45:29,18.573
10,D,B,10DB,04-17-2025 10:45:29,18.959
10,W,B,10WB,04-17-2025 10:45:29,20.632
11,AMB,,DSWS,04-17-2025 10:45:29,14.969
12,AMB,,USWS,04-17-2025 10:45:29,15.141
1,C,A,1CA,04-17-2025 11:15:30,20.203
1,D,B,1DB,04-17-2025 11:15:30,19.646
1,W,B,1WB,04-17-2025 11:15:30,21.319
2,C,B,2CB,04-17-2025 11:15:30,21.705
2,D,B,2DB,04-17-2025 11:15:30,19.903
2,W,A,2WA,04-17-2025 11:15:30,23.078
4,C,B,4CB,04-17-2025 11:15:30,22.52
4,D,A,4DA,04-17-2025 11:15:30,23.507
4,W,B,4WB,04-17-2025 11:15:30,22.434
6,C,B,6CB,04-17-2025 11:15:30,21.061
6,D,B,6DB,04-17-2025 11:15:30,21.49
6,W,A,6WA,04-17-2025 11:15:30,21.533
8,C,A,8CA,04-17-2025 11:15:30,25.266
8,D,A,8DA,04-17-2025 11:15:30,21.147
8,W,B,8WB,04-17-2025 11:15:30,21.447
10,C,A,10CA,04-17-2025 11:15:30,20.332
10,D,B,10DB,04-17-2025 11:15:30,21.061
10,W,B,10WB,04-17-2025 11:15:30,23.507
11,AMB,,DSWS,04-17-2025 11:15:30,15.785
12,AMB,,USWS,04-17-2025 11:15:30,15.699
1,C,A,1CA,04-17-2025 11:45:31,20.847
1,D,B,1DB,04-17-2025 11:45:31,23.721
1,W,B,1WB,04-17-2025 11:45:31,22.906
2,C,B,2CB,04-17-2025 11:45:31,23.936
2,D,B,2DB,04-17-2025 11:45:31,21.319
2,W,A,2WA,04-17-2025 11:45:31,24.279
4,C,B,4CB,04-17-2025 11:45:31,24.536
4,D,A,4DA,04-17-2025 11:45:31,26.209
4,W,B,4WB,04-17-2025 11:45:31,21.319
6,C,B,6CB,04-17-2025 11:45:31,22.692
6,D,B,6DB,04-17-2025 11:45:31,23.807
6,W,A,6WA,04-17-2025 11:45:31,24.493
8,C,A,8CA,04-17-2025 11:45:31,27.239
8,D,A,8DA,04-17-2025 11:45:31,23.163
8,W,B,8WB,04-17-2025 11:45:31,22.82
10,C,A,10CA,04-17-2025 11:45:31,21.319
10,D,B,10DB,04-17-2025 11:45:31,22.692
10,W,B,10WB,04-17-2025 11:45:31,28.526
11,AMB,,DSWS,04-17-2025 11:45:31,17.2
12,AMB,,USWS,04-17-2025 11:45:31,17.243
1,C,A,1CA,04-17-2025 12:15:32,21.319
1,D,B,1DB,04-17-2025 12:15:32,21.061
1,W,B,1WB,04-17-2025 12:15:32,21.233
2,C,B,2CB,04-17-2025 12:15:32,24.536
2,D,B,2DB,04-17-2025 12:15:32,20.761
2,W,A,2WA,04-17-2025 12:15:32,24.708
4,C,B,4CB,04-17-2025 12:15:32,24.064
4,D,A,4DA,04-17-2025 12:15:32,25.523
4,W,B,4WB,04-17-2025 12:15:32,22.692
6,C,B,6CB,04-17-2025 12:15:32,22.005
6,D,B,6DB,04-17-2025 12:15:32,23.507
6,W,A,6WA,04-17-2025 12:15:32,23.807
8,C,A,8CA,04-17-2025 12:15:32,26.982
8,D,A,8DA,04-17-2025 12:15:32,22.563
8,W,B,8WB,04-17-2025 12:15:32,22.649
10,C,A,10CA,04-17-2025 12:15:32,21.061
10,D,B,10DB,04-17-2025 12:15:32,21.319
10,W,B,10WB,04-17-2025 12:15:32,24.536
11,AMB,,DSWS,04-17-2025 12:15:32,18.444
12,AMB,,USWS,04-17-2025 12:15:32,19.989
1,C,A,1CA,04-17-2025 12:45:33,23.807
1,D,B,1DB,04-17-2025 12:45:33,21.962
1,W,B,1WB,04-17-2025 12:45:33,22.563
2,C,B,2CB,04-17-2025 12:45:33,25.995
2,D,B,2DB,04-17-2025 12:45:33,22.348
2,W,A,2WA,04-17-2025 12:45:33,25.394
4,C,B,4CB,04-17-2025 12:45:33,25.223
4,D,A,4DA,04-17-2025 12:45:33,27.411
4,W,B,4WB,04-17-2025 12:45:33,24.322
6,C,B,6CB,04-17-2025 12:45:33,25.137
6,D,B,6DB,04-17-2025 12:45:33,23.807
6,W,A,6WA,04-17-2025 12:45:33,24.15
8,C,A,8CA,04-17-2025 12:45:33,27.496
8,D,A,8DA,04-17-2025 12:45:33,22.906
8,W,B,8WB,04-17-2025 12:45:33,23.507
10,C,A,10CA,04-17-2025 12:45:33,23.507
10,D,B,10DB,04-17-2025 12:45:33,21.962
10,W,B,10WB,04-17-2025 12:45:33,25.094
11,AMB,,DSWS,04-17-2025 12:45:33,20.89
12,AMB,,USWS,04-17-2025 12:45:33,21.533
1,C,A,1CA,04-17-2025 13:15:34,21.834
1,D,B,1DB,04-17-2025 13:15:34,21.748
1,W,B,1WB,04-17-2025 13:15:34,23.464
2,C,B,2CB,04-17-2025 13:15:34,24.322
2,D,B,2DB,04-17-2025 13:15:34,22.263
2,W,A,2WA,04-17-2025 13:15:34,26.209
4,C,B,4CB,04-17-2025 13:15:34,24.879
4,D,A,4DA,04-17-2025 13:15:34,25.78
4,W,B,4WB,04-17-2025 13:15:34,22.348
6,C,B,6CB,04-17-2025 13:15:34,21.447
6,D,B,6DB,04-17-2025 13:15:34,23.421
6,W,A,6WA,04-17-2025 13:15:34,24.493
8,C,A,8CA,04-17-2025 13:15:34,28.354
8,D,A,8DA,04-17-2025 13:15:34,22.606
8,W,B,8WB,04-17-2025 13:15:34,22.992
10,C,A,10CA,04-17-2025 13:15:34,21.662
10,D,B,10DB,04-17-2025 13:15:34,21.962
10,W,B,10WB,04-17-2025 13:15:34,25.523
11,AMB,,DSWS,04-17-2025 13:15:34,18.873
12,AMB,,USWS,04-17-2025 13:15:34,21.405
1,C,A,1CA,04-17-2025 13:45:35,23.292
1,D,B,1DB,04-17-2025 13:45:35,23.507
1,W,B,1WB,04-17-2025 13:45:35,28.14
2,C,B,2CB,04-17-2025 13:45:35,24.965
2,D,B,2DB,04-17-2025 13:45:35,22.477
2,W,A,2WA,04-17-2025 13:45:35,28.783
4,C,B,4CB,04-17-2025 13:45:35,26.595
4,D,A,4DA,04-17-2025 13:45:35,28.354
4,W,B,4WB,04-17-2025 13:45:35,23.85
6,C,B,6CB,04-17-2025 13:45:35,22.949
6,D,B,6DB,04-17-2025 13:45:35,24.193
6,W,A,6WA,04-17-2025 13:45:35,25.094
8,C,A,8CA,04-17-2025 13:45:35,28.998
8,D,A,8DA,04-17-2025 13:45:35,22.177
8,W,B,8WB,04-17-2025 13:45:35,24.751
10,C,A,10CA,04-17-2025 13:45:35,22.82
10,D,B,10DB,04-17-2025 13:45:35,21.791
10,W,B,10WB,04-17-2025 13:45:35,25.351
11,AMB,,DSWS,04-17-2025 13:45:35,19.731
12,AMB,,USWS,04-17-2025 13:45:35,23.592
1,C,A,1CA,04-18-2025 10:16:16,18.058
1,D,B,1DB,04-18-2025 10:16:16,19.002
1,W,B,1WB,04-18-2025 10:16:16,19.131
2,C,B,2CB,04-18-2025 10:16:16,20.118
2,D,B,2DB,04-18-2025 10:16:16,18.015
2,W,A,2WA,04-18-2025 10:16:16,19.431
4,C,B,4CB,04-18-2025 10:16:16,19.689
4,D,A,4DA,04-18-2025 10:16:16,21.662
4,W,B,4WB,04-18-2025 10:16:16,18.015
6,C,B,6CB,04-18-2025 10:16:16,18.702
6,D,B,6DB,04-18-2025 10:16:16,19.388
6,W,A,6WA,04-18-2025 10:16:16,18.015
8,C,A,8CA,04-18-2025 10:16:16,21.533
8,D,A,8DA,04-18-2025 10:16:16,20.461
8,W,B,8WB,04-18-2025 10:16:16,20.761
10,C,A,10CA,04-18-2025 10:16:16,18.273
10,D,B,10DB,04-18-2025 10:16:16,18.187
10,W,B,10WB,04-18-2025 10:16:16,21.233
11,AMB,,DSWS,04-18-2025 10:16:16,15.999
12,AMB,,USWS,04-18-2025 10:16:16,15.827
1,C,A,1CA,04-18-2025 10:46:17,19.388
1,D,B,1DB,04-18-2025 10:46:17,19.302
1,W,B,1WB,04-18-2025 10:46:17,20.504
2,C,B,2CB,04-18-2025 10:46:17,20.632
2,D,B,2DB,04-18-2025 10:46:17,18.873
2,W,A,2WA,04-18-2025 10:46:17,23.078
4,C,B,4CB,04-18-2025 10:46:17,20.761
4,D,A,4DA,04-18-2025 10:46:17,21.876
4,W,B,4WB,04-18-2025 10:46:17,18.873
6,C,B,6CB,04-18-2025 10:46:17,20.632
6,D,B,6DB,04-18-2025 10:46:17,19.646
6,W,A,6WA,04-18-2025 10:46:17,18.916
8,C,A,8CA,04-18-2025 10:46:17,20.718
8,D,A,8DA,04-18-2025 10:46:17,20.246
8,W,B,8WB,04-18-2025 10:46:17,19.731
10,C,A,10CA,04-18-2025 10:46:17,20.547
10,D,B,10DB,04-18-2025 10:46:17,19.174
10,W,B,10WB,04-18-2025 10:46:17,20.375
11,AMB,,DSWS,04-18-2025 10:46:17,16.814
12,AMB,,USWS,04-18-2025 10:46:17,16.471
1,C,A,1CA,04-18-2025 11:16:18,19.174
1,D,B,1DB,04-18-2025 11:16:18,20.032
1,W,B,1WB,04-18-2025 11:16:18,22.048
2,C,B,2CB,04-18-2025 11:16:18,20.761
2,D,B,2DB,04-18-2025 11:16:18,19.86
2,W,A,2WA,04-18-2025 11:16:18,20.89
4,C,B,4CB,04-18-2025 11:16:18,21.791
4,D,A,4DA,04-18-2025 11:16:18,22.177
4,W,B,4WB,04-18-2025 11:16:18,19.474
6,C,B,6CB,04-18-2025 11:16:18,20.032
6,D,B,6DB,04-18-2025 11:16:18,21.147
6,W,A,6WA,04-18-2025 11:16:18,21.104
8,C,A,8CA,04-18-2025 11:16:18,21.662
8,D,A,8DA,04-18-2025 11:16:18,20.118
8,W,B,8WB,04-18-2025 11:16:18,23.121
10,C,A,10CA,04-18-2025 11:16:18,20.289
10,D,B,10DB,04-18-2025 11:16:18,20.976
10,W,B,10WB,04-18-2025 11:16:18,22.563
11,AMB,,DSWS,04-18-2025 11:16:18,17.329
12,AMB,,USWS,04-18-2025 11:16:18,17.243
1,C,A,1CA,04-18-2025 11:46:19,20.246
1,D,B,1DB,04-18-2025 11:46:19,22.348
1,W,B,1WB,04-18-2025 11:46:19,23.936
2,C,B,2CB,04-18-2025 11:46:19,21.919
2,D,B,2DB,04-18-2025 11:46:19,22.048
2,W,A,2WA,04-18-2025 11:46:19,22.134
4,C,B,4CB,04-18-2025 11:46:19,23.764
4,D,A,4DA,04-18-2025 11:46:19,23.979
4,W,B,4WB,04-18-2025 11:46:19,19.946
6,C,B,6CB,04-18-2025 11:46:19,20.246
6,D,B,6DB,04-18-2025 11:46:19,23.121
6,W,A,6WA,04-18-2025 11:46:19,22.949
8,C,A,8CA,04-18-2025 11:46:19,24.279
8,D,A,8DA,04-18-2025 11:46:19,21.662
8,W,B,8WB,04-18-2025 11:46:19,23.721
10,C,A,10CA,04-18-2025 11:46:19,20.118
10,D,B,10DB,04-18-2025 11:46:19,22.777
10,W,B,10WB,04-18-2025 11:46:19,27.539
11,AMB,,DSWS,04-18-2025 11:46:19,17.629
12,AMB,,USWS,04-18-2025 11:46:19,18.187
1,C,A,1CA,04-18-2025 12:16:20,21.705
1,D,B,1DB,04-18-2025 12:16:20,22.177
1,W,B,1WB,04-18-2025 12:16:20,22.477
2,C,B,2CB,04-18-2025 12:16:20,25.266
2,D,B,2DB,04-18-2025 12:16:20,21.533
2,W,A,2WA,04-18-2025 12:16:20,25.351
4,C,B,4CB,04-18-2025 12:16:20,25.008
4,D,A,4DA,04-18-2025 12:16:20,25.609
4,W,B,4WB,04-18-2025 12:16:20,22.134
6,C,B,6CB,04-18-2025 12:16:20,22.649
6,D,B,6DB,04-18-2025 12:16:20,22.863
6,W,A,6WA,04-18-2025 12:16:20,23.121
8,C,A,8CA,04-18-2025 12:16:20,25.351
8,D,A,8DA,04-18-2025 12:16:20,23.764
8,W,B,8WB,04-18-2025 12:16:20,23.292
10,C,A,10CA,04-18-2025 12:16:20,22.048
10,D,B,10DB,04-18-2025 12:16:20,21.276
10,W,B,10WB,04-18-2025 12:16:20,22.906
11,AMB,,DSWS,04-18-2025 12:16:20,19.56
12,AMB,,USWS,04-18-2025 12:16:20,20.16
1,C,A,1CA,04-18-2025 12:46:21,23.936
1,D,B,1DB,04-18-2025 12:46:21,22.906
1,W,B,1WB,04-18-2025 12:46:21,24.622
2,C,B,2CB,04-18-2025 12:46:21,25.909
2,D,B,2DB,04-18-2025 12:46:21,21.619
2,W,A,2WA,04-18-2025 12:46:21,26.381
4,C,B,4CB,04-18-2025 12:46:21,25.866
4,D,A,4DA,04-18-2025 12:46:21,26.939
4,W,B,4WB,04-18-2025 12:46:21,22.992
6,C,B,6CB,04-18-2025 12:46:21,23.807
6,D,B,6DB,04-18-2025 12:46:21,24.622
6,W,A,6WA,04-18-2025 12:46:21,25.351
8,C,A,8CA,04-18-2025 12:46:21,25.952
8,D,A,8DA,04-18-2025 12:46:21,23.55
8,W,B,8WB,04-18-2025 12:46:21,24.408
10,C,A,10CA,04-18-2025 12:46:21,23.249
10,D,B,10DB,04-18-2025 12:46:21,22.22
10,W,B,10WB,04-18-2025 12:46:21,24.365
11,AMB,,DSWS,04-18-2025 12:46:21,20.847
12,AMB,,USWS,04-18-2025 12:46:21,21.919
1,C,A,1CA,04-18-2025 13:16:22,22.949
1,D,B,1DB,04-18-2025 13:16:22,23.507
1,W,B,1WB,04-18-2025 13:16:22,24.708
2,C,B,2CB,04-18-2025 13:16:22,23.85
2,D,B,2DB,04-18-2025 13:16:22,22.777
2,W,A,2WA,04-18-2025 13:16:22,25.609
4,C,B,4CB,04-18-2025 13:16:22,25.909
4,D,A,4DA,04-18-2025 13:16:22,25.995
4,W,B,4WB,04-18-2025 13:16:22,22.177
6,C,B,6CB,04-18-2025 13:16:22,22.263
6,D,B,6DB,04-18-2025 13:16:22,24.064
6,W,A,6WA,04-18-2025 13:16:22,24.794
8,C,A,8CA,04-18-2025 13:16:22,25.137
8,D,A,8DA,04-18-2025 13:16:22,23.721
8,W,B,8WB,04-18-2025 13:16:22,24.064
10,C,A,10CA,04-18-2025 13:16:22,22.692
10,D,B,10DB,04-18-2025 13:16:22,23.163
10,W,B,10WB,04-18-2025 13:16:22,25.266
11,AMB,,DSWS,04-18-2025 13:16:22,20.847
12,AMB,,USWS,04-18-2025 13:16:22,21.748
1,C,A,1CA,04-18-2025 13:46:23,24.193
1,D,B,1DB,04-18-2025 13:46:23,24.965
1,W,B,1WB,04-18-2025 13:46:23,27.711
2,C,B,2CB,04-18-2025 13:46:23,26.81
2,D,B,2DB,04-18-2025 13:46:23,22.005
2,W,A,2WA,04-18-2025 13:46:23,28.226
4,C,B,4CB,04-18-2025 13:46:23,28.226
4,D,A,4DA,04-18-2025 13:46:23,28.569
4,W,B,4WB,04-18-2025 13:46:23,24.837
6,C,B,6CB,04-18-2025 13:46:23,24.794
6,D,B,6DB,04-18-2025 13:46:23,25.823
6,W,A,6WA,04-18-2025 13:46:23,25.737
8,C,A,8CA,04-18-2025 13:46:23,30.199
8,D,A,8DA,04-18-2025 13:46:23,25.051
8,W,B,8WB,04-18-2025 13:46:23,25.137
10,C,A,10CA,04-18-2025 13:46:23,23.936
10,D,B,10DB,04-18-2025 13:46:23,24.408
10,W,B,10WB,04-18-2025 13:46:23,26.209
11,AMB,,DSWS,04-18-2025 13:46:23,22.134
12,AMB,,USWS,04-18-2025 13:46:23,23.507
1,C,A,1CA,04-19-2025 10:17:04,24.322
1,D,B,1DB,04-19-2025 10:17:04,24.879
1,W,B,1WB,04-19-2025 10:17:04,25.48
2,C,B,2CB,04-19-2025 10:17:04,27.325
2,D,B,2DB,04-19-2025 10:17:04,24.365
2,W,A,2WA,04-19-2025 10:17:04,27.11
4,C,B,4CB,04-19-2025 10:17:04,25.909
4,D,A,4DA,04-19-2025 10:17:04,29.77
4,W,B,4WB,04-19-2025 10:17:04,25.737
6,C,B,6CB,04-19-2025 10:17:04,27.196
6,D,B,6DB,04-19-2025 10:17:04,25.823
6,W,A,6WA,04-19-2025 10:17:04,23.464
8,C,A,8CA,04-19-2025 10:17:04,30.328
8,D,A,8DA,04-19-2025 10:17:04,26.939
8,W,B,8WB,04-19-2025 10:17:04,26.81
10,C,A,10CA,04-19-2025 10:17:04,24.665
10,D,B,10DB,04-19-2025 10:17:04,23.507
10,W,B,10WB,04-19-2025 10:17:04,29.513
11,AMB,,DSWS,04-19-2025 10:17:04,21.018
12,AMB,,USWS,04-19-2025 10:17:04,20.075
1,C,A,1CA,04-19-2025 10:47:05,29.169
1,D,B,1DB,04-19-2025 10:47:05,26.038
1,W,B,1WB,04-19-2025 10:47:05,26.724
