block,raintreat,comp,brc,datetime,temp
1,D,B,1DB,04-15-2025 09:43:51,22.649
1,W,B,1WB,04-15-2025 09:43:51,23.121
2,C,B,2CB,04-15-2025 09:43:51,23.206
2,D,B,2DB,04-15-2025 09:43:51,22.305
2,W,A,2WA,04-15-2025 09:43:51,24.536
4,C,B,4CB,04-15-2025 09:43:51,22.305
4,D,A,4DA,04-15-2025 09:43:51,26.381
4,W,B,4WB,04-15-2025 09:43:51,24.579
6,C,B,6CB,04-15-2025 09:43:51,25.308
6,D,B,6DB,04-15-2025 09:43:51,23.764
6,W,A,6WA,04-15-2025 09:43:51,24.15
8,C,A,8CA,04-15-2025 09:43:51,25.18
8,D,A,8DA,04-15-2025 09:43:51,23.206
8,W,B,8WB,04-15-2025 09:43:51,21.919
10,C,A,10CA,04-15-2025 09:43:51,24.322
10,D,B,10DB,04-15-2025 09:43:51,23.335
10,W,B,10WB,04-15-2025 09:43:51,24.365
11,AMB,,DSWS,04-15-2025 09:43:51,20.203
12,AMB,,USWS,04-15-2025 09:43:51,20.246
1,C,A,1CA,04-15-2025 10:13:52,20.504
1,D,B,1DB,04-15-2025 10:13:52,19.002
1,W,B,1WB,04-15-2025 10:13:52,19.302
2,C,B,2CB,04-15-2025 10:13:52,20.332
2,D,B,2DB,04-15-2025 10:13:52,19.26
2,W,A,2WA,04-15-2025 10:13:52,19.903
4,C,B,4CB,04-15-2025 10:13:52,18.659
4,D,A,4DA,04-15-2025 10:13:52,23.678
4,W,B,4WB,04-15-2025 10:13:52,19.86
6,C,B,6CB,04-15-2025 10:13:52,22.048
6,D,B,6DB,04-15-2025 10:13:52,21.748
6,W,A,6WA,04-15-2025 10:13:52,19.56
8,C,A,8CA,04-15-2025 10:13:52,21.662
8,D,A,8DA,04-15-2025 10:13:52,18.187
8,W,B,8WB,04-15-2025 10:13:52,18.401
10,C,A,10CA,04-15-2025 10:13:52,20.461
10,D,B,10DB,04-15-2025 10:13:52,18.959
10,W,B,10WB,04-15-2025 10:13:52,20.289
11,AMB,,DSWS,04-15-2025 10:13:52,17.93
12,AMB,,USWS,04-15-2025 10:13:52,17.715
1,C,A,1CA,04-15-2025 10:43:53,21.919
1,D,B,1DB,04-15-2025 10:43:53,21.576
1,W,B,1WB,04-15-2025 10:43:53,19.946
2,C,B,2CB,04-15-2025 10:43:53,20.589
2,D,B,2DB,04-15-2025 10:43:53,21.533
2,W,A,2WA,04-15-2025 10:43:53,21.662
4,C,B,4CB,04-15-2025 10:43:53,19.689
4,D,A,4DA,04-15-2025 10:43:53,22.863
4,W,B,4WB,04-15-2025 10:43:53,20.804
6,C,B,6CB,04-15-2025 10:43:53,22.177
6,D,B,6DB,04-15-2025 10:43:53,21.876
6,W,A,6WA,04-15-2025 10:43:53,20.118
8,C,A,8CA,04-15-2025 10:43:53,21.061
8,D,A,8DA,04-15-2025 10:43:53,20.675
8,W,B,8WB,04-15-2025 10:43:53,18.873
10,C,A,10CA,04-15-2025 10:43:53,20.547
10,D,B,10DB,04-15-2025 10:43:53,21.147
10,W,B,10WB,04-15-2025 10:43:53,19.689
11,AMB,,DSWS,04-15-2025 10:43:53,17.586
12,AMB,,USWS,04-15-2025 10:43:53,17.415
1,C,A,1CA,04-15-2025 11:13:54,25.266
1,D,B,1DB,04-15-2025 11:13:54,20.89
1,W,B,1WB,04-15-2025 11:13:54,21.147
2,C,B,2CB,04-15-2025 11:13:54,25.308
2,D,B,2DB,04-15-2025 11:13:54,25.223
2,W,A,2WA,04-15-2025 11:13:54,26.595
4,C,B,4CB,04-15-2025 11:13:54,22.305
4,D,A,4DA,04-15-2025 11:13:54,24.665
4,W,B,4WB,04-15-2025 11:13:54,28.226
6,C,B,6CB,04-15-2025 11:13:54,26.295
6,D,B,6DB,04-15-2025 11:13:54,22.434
6,W,A,6WA,04-15-2025 11:13:54,22.477
8,C,A,8CA,04-15-2025 11:13:54,22.992
8,D,A,8DA,04-15-2025 11:13:54,21.576
8,W,B,8WB,04-15-2025 11:13:54,20.289
10,C,A,10CA,04-15-2025 11:13:54,21.834
10,D,B,10DB,04-15-2025 11:13:54,19.946
10,W,B,10WB,04-15-2025 11:13:54,19.774
11,AMB,,DSWS,04-15-2025 11:13:54,17.972
12,AMB,,USWS,04-15-2025 11:13:54,17.93
1,C,A,1CA,04-15-2025 11:43:55,26.681
1,D,B,1DB,04-15-2025 11:43:55,24.751
1,W,B,1WB,04-15-2025 11:43:55,25.051
2,C,B,2CB,04-15-2025 11:43:55,27.453
2,D,B,2DB,04-15-2025 11:43:55,25.695
2,W,A,2WA,04-15-2025 11:43:55,28.483
4,C,B,4CB,04-15-2025 11:43:55,26.724
4,D,A,4DA,04-15-2025 11:43:55,29.856
4,W,B,4WB,04-15-2025 11:43:55,27.024
6,C,B,6CB,04-15-2025 11:43:55,27.411
6,D,B,6DB,04-15-2025 11:43:55,25.351
6,W,A,6WA,04-15-2025 11:43:55,24.879
8,C,A,8CA,04-15-2025 11:43:55,27.453
8,D,A,8DA,04-15-2025 11:43:55,23.592
8,W,B,8WB,04-15-2025 11:43:55,22.734
10,C,A,10CA,04-15-2025 11:43:55,24.365
10,D,B,10DB,04-15-2025 11:43:55,23.249
10,W,B,10WB,04-15-2025 11:43:55,27.668
11,AMB,,DSWS,04-15-2025 11:43:55,19.774
12,AMB,,USWS,04-15-2025 11:43:55,20.976
1,C,A,1CA,04-15-2025 12:13:56,30.242
1,D,B,1DB,04-15-2025 12:13:56,24.622
1,W,B,1WB,04-15-2025 12:13:56,24.837
2,C,B,2CB,04-15-2025 12:13:56,29.899
2,D,B,2DB,04-15-2025 12:13:56,28.14
2,W,A,2WA,04-15-2025 12:13:56,29.47
4,C,B,4CB,04-15-2025 12:13:56,26.252
4,D,A,4DA,04-15-2025 12:13:56,31.1
4,W,B,4WB,04-15-2025 12:13:56,28.183
6,C,B,6CB,04-15-2025 12:13:56,29.384
6,D,B,6DB,04-15-2025 12:13:56,26.338
6,W,A,6WA,04-15-2025 12:13:56,26.038
8,C,A,8CA,04-15-2025 12:13:56,27.067
8,D,A,8DA,04-15-2025 12:13:56,24.193
8,W,B,8WB,04-15-2025 12:13:56,24.021
10,C,A,10CA,04-15-2025 12:13:56,26.939
10,D,B,10DB,04-15-2025 12:13:56,23.121
10,W,B,10WB,04-15-2025 12:13:56,24.365
11,AMB,,DSWS,04-15-2025 12:13:56,22.649
12,AMB,,USWS,04-15-2025 12:13:56,23.249
1,C,A,1CA,04-15-2025 12:43:57,29.77
1,D,B,1DB,04-15-2025 12:43:57,25.437
1,W,B,1WB,04-15-2025 12:43:57,25.051
2,C,B,2CB,04-15-2025 12:43:57,29.255
2,D,B,2DB,04-15-2025 12:43:57,28.226
2,W,A,2WA,04-15-2025 12:43:57,28.655
4,C,B,4CB,04-15-2025 12:43:57,25.737
4,D,A,4DA,04-15-2025 12:43:57,29.47
4,W,B,4WB,04-15-2025 12:43:57,27.754
6,C,B,6CB,04-15-2025 12:43:57,29.47
6,D,B,6DB,04-15-2025 12:43:57,25.523
6,W,A,6WA,04-15-2025 12:43:57,26.638
8,C,A,8CA,04-15-2025 12:43:57,26.681
8,D,A,8DA,04-15-2025 12:43:57,24.536
8,W,B,8WB,04-15-2025 12:43:57,23.121
10,C,A,10CA,04-15-2025 12:43:57,24.922
10,D,B,10DB,04-15-2025 12:43:57,23.85
10,W,B,10WB,04-15-2025 12:43:57,23.807
11,AMB,,DSWS,04-15-2025 12:43:57,22.563
12,AMB,,USWS,04-15-2025 12:43:57,23.035
1,C,A,1CA,04-15-2025 13:13:58,29.856
1,D,B,1DB,04-15-2025 13:13:58,27.368
1,W,B,1WB,04-15-2025 13:13:58,25.18
2,C,B,2CB,04-15-2025 13:13:58,28.869
2,D,B,2DB,04-15-2025 13:13:58,29.727
2,W,A,2WA,04-15-2025 13:13:58,30.242
4,C,B,4CB,04-15-2025 13:13:58,25.266
4,D,A,4DA,04-15-2025 13:13:58,31.1
4,W,B,4WB,04-15-2025 13:13:58,28.955
6,C,B,6CB,04-15-2025 13:13:58,28.526
6,D,B,6DB,04-15-2025 13:13:58,26.939
6,W,A,6WA,04-15-2025 13:13:58,26.381
8,C,A,8CA,04-15-2025 13:13:58,27.582
8,D,A,8DA,04-15-2025 13:13:58,26.424
8,W,B,8WB,04-15-2025 13:13:58,23.85
10,C,A,10CA,04-15-2025 13:13:58,26.381
10,D,B,10DB,04-15-2025 13:13:58,25.223
10,W,B,10WB,04-15-2025 13:13:58,24.965
11,AMB,,DSWS,04-15-2025 13:13:58,23.378
12,AMB,,USWS,04-15-2025 13:13:58,24.322
1,C,A,1CA,04-15-2025 13:43:59,29.47
1,D,B,1DB,04-15-2025 13:43:59,25.008
1,W,B,1WB,04-15-2025 13:43:59,26.467
2,C,B,2CB,04-15-2025 13:43:59,28.397
2,D,B,2DB,04-15-2025 13:43:59,27.711
2,W,A,2WA,04-15-2025 13:43:59,29.899
4,C,B,4CB,04-15-2025 13:43:59,25.266
4,D,A,4DA,04-15-2025 13:43:59,29.341
4,W,B,4WB,04-15-2025 13:43:59,28.569
6,C,B,6CB,04-15-2025 13:43:59,27.496
6,D,B,6DB,04-15-2025 13:43:59,25.094
6,W,A,6WA,04-15-2025 13:43:59,26.081
8,C,A,8CA,04-15-2025 13:43:59,28.054
8,D,A,8DA,04-15-2025 13:43:59,24.279
8,W,B,8WB,04-15-2025 13:43:59,24.15
10,C,A,10CA,04-15-2025 13:43:59,26.081
10,D,B,10DB,04-15-2025 13:43:59,23.507
10,W,B,10WB,04-15-2025 13:43:59,23.335
11,AMB,,DSWS,04-15-2025 13:43:59,23.249
12,AMB,,USWS,04-15-2025 13:43:59,23.592
1,C,A,1CA,04-15-2025 14:14:00,31.829
1,D,B,1DB,04-15-2025 14:14:00,27.411
1,W,B,1WB,04-15-2025 14:14:00,27.539
2,C,B,2CB,04-15-2025 14:14:00,30.457
2,D,B,2DB,04-15-2025 14:14:00,29.985
2,W,A,2WA,04-15-2025 14:14:00,31.658
4,C,B,4CB,04-15-2025 14:14:00,27.968
4,D,A,4DA,04-15-2025 14:14:00,32.859
4,W,B,4WB,04-15-2025 14:14:00,30.371
6,C,B,6CB,04-15-2025 14:14:00,28.698
6,D,B,6DB,04-15-2025 14:14:00,27.968
6,W,A,6WA,04-15-2025 14:14:00,28.783
8,C,A,8CA,04-15-2025 14:14:00,29.041
8,D,A,8DA,04-15-2025 14:14:00,27.153
8,W,B,8WB,04-15-2025 14:14:00,25.437
10,C,A,10CA,04-15-2025 14:14:00,27.024
10,D,B,10DB,04-15-2025 14:14:00,26.295
10,W,B,10WB,04-15-2025 14:14:00,25.48
11,AMB,,DSWS,04-15-2025 14:14:00,25.137
12,AMB,,USWS,04-15-2025 14:14:00,25.566
1,C,A,1CA,04-15-2025 14:44:01,30.028
1,D,B,1DB,04-15-2025 14:44:01,24.922
1,W,B,1WB,04-15-2025 14:44:01,26.038
2,C,B,2CB,04-15-2025 14:44:01,30.671
2,D,B,2DB,04-15-2025 14:44:01,30.371
2,W,A,2WA,04-15-2025 14:44:01,34.275
4,C,B,4CB,04-15-2025 14:44:01,27.239
4,D,A,4DA,04-15-2025 14:44:01,30.285
4,W,B,4WB,04-15-2025 14:44:01,31.4
6,C,B,6CB,04-15-2025 14:44:01,29.169
6,D,B,6DB,04-15-2025 14:44:01,25.866
6,W,A,6WA,04-15-2025 14:44:01,29.041
8,C,A,8CA,04-15-2025 14:44:01,24.493
8,D,A,8DA,04-15-2025 14:44:01,23.764
8,W,B,8WB,04-15-2025 14:44:01,23.85
10,C,A,10CA,04-15-2025 14:44:01,25.609
10,D,B,10DB,04-15-2025 14:44:01,23.764
10,W,B,10WB,04-15-2025 14:44:01,24.708
11,AMB,,DSWS,04-15-2025 14:44:01,23.85
12,AMB,,USWS,04-15-2025 14:44:01,24.665
1,C,A,1CA,04-15-2025 15:14:02,29.513
1,D,B,1DB,04-15-2025 15:14:02,25.008
1,W,B,1WB,04-15-2025 15:14:02,26.209
2,C,B,2CB,04-15-2025 15:14:02,31.143
2,D,B,2DB,04-15-2025 15:14:02,30.242
2,W,A,2WA,04-15-2025 15:14:02,33.588
4,C,B,4CB,04-15-2025 15:14:02,26.124
4,D,A,4DA,04-15-2025 15:14:02,30.199
4,W,B,4WB,04-15-2025 15:14:02,32.773
6,C,B,6CB,04-15-2025 15:14:02,29.041
6,D,B,6DB,04-15-2025 15:14:02,26.124
6,W,A,6WA,04-15-2025 15:14:02,28.097
8,C,A,8CA,04-15-2025 15:14:02,25.051
8,D,A,8DA,04-15-2025 15:14:02,23.807
8,W,B,8WB,04-15-2025 15:14:02,24.579
10,C,A,10CA,04-15-2025 15:14:02,26.166
10,D,B,10DB,04-15-2025 15:14:02,23.292
10,W,B,10WB,04-15-2025 15:14:02,25.394
11,AMB,,DSWS,04-15-2025 15:14:02,24.107
12,AMB,,USWS,04-15-2025 15:14:02,24.322
1,C,A,1CA,04-15-2025 15:44:03,30.714
1,D,B,1DB,04-15-2025 15:44:03,27.539
1,W,B,1WB,04-15-2025 15:44:03,27.797
2,C,B,2CB,04-15-2025 15:44:03,31.572
2,D,B,2DB,04-15-2025 15:44:03,31.186
2,W,A,2WA,04-15-2025 15:44:03,30.8
4,C,B,4CB,04-15-2025 15:44:03,28.655
4,D,A,4DA,04-15-2025 15:44:03,31.658
4,W,B,4WB,04-15-2025 15:44:03,30.285
6,C,B,6CB,04-15-2025 15:44:03,29.813
6,D,B,6DB,04-15-2025 15:44:03,29.084
6,W,A,6WA,04-15-2025 15:44:03,28.269
8,C,A,8CA,04-15-2025 15:44:03,27.067
8,D,A,8DA,04-15-2025 15:44:03,27.84
8,W,B,8WB,04-15-2025 15:44:03,25.394
10,C,A,10CA,04-15-2025 15:44:03,27.411
10,D,B,10DB,04-15-2025 15:44:03,25.995
10,W,B,10WB,04-15-2025 15:44:03,25.266
11,AMB,,DSWS,04-15-2025 15:44:03,25.094
12,AMB,,USWS,04-15-2025 15:44:03,25.48
1,C,A,1CA,04-15-2025 16:14:04,27.625
1,D,B,1DB,04-15-2025 16:14:04,23.078
1,W,B,1WB,04-15-2025 16:14:04,24.408
2,C,B,2CB,04-15-2025 16:14:04,29.212
2,D,B,2DB,04-15-2025 16:14:04,29.942
2,W,A,2WA,04-15-2025 16:14:04,31.272
4,C,B,4CB,04-15-2025 16:14:04,27.325
4,D,A,4DA,04-15-2025 16:14:04,27.797
4,W,B,4WB,04-15-2025 16:14:04,29.856
6,C,B,6CB,04-15-2025 16:14:04,28.483
6,D,B,6DB,04-15-2025 16:14:04,25.266
6,W,A,6WA,04-15-2025 16:14:04,27.754
8,C,A,8CA,04-15-2025 16:14:04,22.992
8,D,A,8DA,04-15-2025 16:14:04,22.305
8,W,B,8WB,04-15-2025 16:14:04,23.85
10,C,A,10CA,04-15-2025 16:14:04,23.121
10,D,B,10DB,04-15-2025 16:14:04,21.791
10,W,B,10WB,04-15-2025 16:14:04,22.863
11,AMB,,DSWS,04-15-2025 16:14:04,24.536
12,AMB,,USWS,04-15-2025 16:14:04,23.893
1,C,A,1CA,04-15-2025 16:44:05,27.153
1,D,B,1DB,04-15-2025 16:44:05,24.965
1,W,B,1WB,04-15-2025 16:44:05,25.866
2,C,B,2CB,04-15-2025 16:44:05,27.196
2,D,B,2DB,04-15-2025 16:44:05,28.74
2,W,A,2WA,04-15-2025 16:44:05,28.226
4,C,B,4CB,04-15-2025 16:44:05,24.193
4,D,A,4DA,04-15-2025 16:44:05,28.44
4,W,B,4WB,04-15-2025 16:44:05,28.526
6,C,B,6CB,04-15-2025 16:44:05,28.054
6,D,B,6DB,04-15-2025 16:44:05,26.338
6,W,A,6WA,04-15-2025 16:44:05,27.239
8,C,A,8CA,04-15-2025 16:44:05,23.85
8,D,A,8DA,04-15-2025 16:44:05,23.764
8,W,B,8WB,04-15-2025 16:44:05,24.45
10,C,A,10CA,04-15-2025 16:44:05,26.252
10,D,B,10DB,04-15-2025 16:44:05,23.378
10,W,B,10WB,04-15-2025 16:44:05,22.305
11,AMB,,DSWS,04-15-2025 16:44:05,23.721
12,AMB,,USWS,04-15-2025 16:44:05,23.163
1,C,A,1CA,04-15-2025 17:14:06,27.496
1,D,B,1DB,04-15-2025 17:14:06,23.378
1,W,B,1WB,04-15-2025 17:14:06,23.292
2,C,B,2CB,04-15-2025 17:14:06,25.609
2,D,B,2DB,04-15-2025 17:14:06,26.51
2,W,A,2WA,04-15-2025 17:14:06,27.84
4,C,B,4CB,04-15-2025 17:14:06,23.592
4,D,A,4DA,04-15-2025 17:14:06,26.853
4,W,B,4WB,04-15-2025 17:14:06,27.496
6,C,B,6CB,04-15-2025 17:14:06,25.609
6,D,B,6DB,04-15-2025 17:14:06,24.107
6,W,A,6WA,04-15-2025 17:14:06,25.78
8,C,A,8CA,04-15-2025 17:14:06,21.834
8,D,A,8DA,04-15-2025 17:14:06,21.49
8,W,B,8WB,04-15-2025 17:14:06,21.876
10,C,A,10CA,04-15-2025 17:14:06,23.206
10,D,B,10DB,04-15-2025 17:14:06,21.748
10,W,B,10WB,04-15-2025 17:14:06,21.662
11,AMB,,DSWS,04-15-2025 17:14:06,23.078
12,AMB,,USWS,04-15-2025 17:14:06,22.048
1,C,A,1CA,04-15-2025 17:44:07,25.308
1,D,B,1DB,04-15-2025 17:44:07,23.421
1,W,B,1WB,04-15-2025 17:44:07,22.649
2,C,B,2CB,04-15-2025 17:44:07,25.78
2,D,B,2DB,04-15-2025 17:44:07,27.067
2,W,A,2WA,04-15-2025 17:44:07,27.754
4,C,B,4CB,04-15-2025 17:44:07,23.678
4,D,A,4DA,04-15-2025 17:44:07,24.45
4,W,B,4WB,04-15-2025 17:44:07,28.183
6,C,B,6CB,04-15-2025 17:44:07,26.595
6,D,B,6DB,04-15-2025 17:44:07,24.536
6,W,A,6WA,04-15-2025 17:44:07,24.622
8,C,A,8CA,04-15-2025 17:44:07,21.705
8,D,A,8DA,04-15-2025 17:44:07,21.834
8,W,B,8WB,04-15-2025 17:44:07,22.348
10,C,A,10CA,04-15-2025 17:44:07,22.391
10,D,B,10DB,04-15-2025 17:44:07,21.018
10,W,B,10WB,04-15-2025 17:44:07,21.919
11,AMB,,DSWS,04-15-2025 17:44:07,22.263
12,AMB,,USWS,04-15-2025 17:44:07,22.348
1,C,A,1CA,04-15-2025 18:14:08,24.15
1,D,B,1DB,04-15-2025 18:14:08,24.708
1,W,B,1WB,04-15-2025 18:14:08,21.791
2,C,B,2CB,04-15-2025 18:14:08,22.863
2,D,B,2DB,04-15-2025 18:14:08,26.209
2,W,A,2WA,04-15-2025 18:14:08,23.035
4,C,B,4CB,04-15-2025 18:14:08,21.619
4,D,A,4DA,04-15-2025 18:14:08,23.635
4,W,B,4WB,04-15-2025 18:14:08,23.378
6,C,B,6CB,04-15-2025 18:14:08,24.751
6,D,B,6DB,04-15-2025 18:14:08,25.523
6,W,A,6WA,04-15-2025 18:14:08,24.064
8,C,A,8CA,04-15-2025 18:14:08,23.121
8,D,A,8DA,04-15-2025 18:14:08,23.635
8,W,B,8WB,04-15-2025 18:14:08,19.731
10,C,A,10CA,04-15-2025 18:14:08,22.949
10,D,B,10DB,04-15-2025 18:14:08,26.767
10,W,B,10WB,04-15-2025 18:14:08,22.649
11,AMB,,DSWS,04-15-2025 18:14:08,21.147
12,AMB,,USWS,04-15-2025 18:14:08,20.933
1,C,A,1CA,04-15-2025 18:44:09,17.157
1,D,B,1DB,04-15-2025 18:44:09,16.685
1,W,B,1WB,04-15-2025 18:44:09,16.214
2,C,B,2CB,04-15-2025 18:44:09,17.715
2,D,B,2DB,04-15-2025 18:44:09,18.616
2,W,A,2WA,04-15-2025 18:44:09,17.501
4,C,B,4CB,04-15-2025 18:44:09,16.342
4,D,A,4DA,04-15-2025 18:44:09,16.986
4,W,B,4WB,04-15-2025 18:44:09,17.672
6,C,B,6CB,04-15-2025 18:44:09,17.887
6,D,B,6DB,04-15-2025 18:44:09,16.514
6,W,A,6WA,04-15-2025 18:44:09,17.586
8,C,A,8CA,04-15-2025 18:44:09,16.428
8,D,A,8DA,04-15-2025 18:44:09,16.685
8,W,B,8WB,04-15-2025 18:44:09,15.656
10,C,A,10CA,04-15-2025 18:44:09,16.171
10,D,B,10DB,04-15-2025 18:44:09,16.256
10,W,B,10WB,04-15-2025 18:44:09,16.256
11,AMB,,DSWS,04-15-2025 18:44:09,15.656
12,AMB,,USWS,04-15-2025 18:44:09,15.785
1,C,A,1CA,04-15-2025 19:14:10,15.012
1,D,B,1DB,04-15-2025 19:14:10,15.313
1,W,B,1WB,04-15-2025 19:14:10,14.54
2,C,B,2CB,04-15-2025 19:14:10,15.57
2,D,B,2DB,04-15-2025 19:14:10,15.742
2,W,A,2WA,04-15-2025 19:14:10,15.055
4,C,B,4CB,04-15-2025 19:14:10,14.24
4,D,A,4DA,04-15-2025 19:14:10,15.527
4,W,B,4WB,04-15-2025 19:14:10,15.313
6,C,B,6CB,04-15-2025 19:14:10,16.128
6,D,B,6DB,04-15-2025 19:14:10,14.712
6,W,A,6WA,04-15-2025 19:14:10,15.141
8,C,A,8CA,04-15-2025 19:14:10,14.841
8,D,A,8DA,04-15-2025 19:14:10,15.055
8,W,B,8WB,04-15-2025 19:14:10,14.326
10,C,A,10CA,04-15-2025 19:14:10,14.927
10,D,B,10DB,04-15-2025 19:14:10,14.969
10,W,B,10WB,04-15-2025 19:14:10,14.669
11,AMB,,DSWS,04-15-2025 19:14:10,14.111
12,AMB,,USWS,04-15-2025 19:14:10,14.026
1,C,A,1CA,04-15-2025 19:44:11,12.481
1,D,B,1DB,04-15-2025 19:44:11,12.91
1,W,B,1WB,04-15-2025 19:44:11,12.395
2,C,B,2CB,04-15-2025 19:44:11,12.438
2,D,B,2DB,04-15-2025 19:44:11,12.782
2,W,A,2WA,04-15-2025 19:44:11,12.61
4,C,B,4CB,04-15-2025 19:44:11,12.009
4,D,A,4DA,04-15-2025 19:44:11,13.082
4,W,B,4WB,04-15-2025 19:44:11,12.824
6,C,B,6CB,04-15-2025 19:44:11,13.039
6,D,B,6DB,04-15-2025 19:44:11,12.696
6,W,A,6WA,04-15-2025 19:44:11,12.824
8,C,A,8CA,04-15-2025 19:44:11,12.395
8,D,A,8DA,04-15-2025 19:44:11,12.61
8,W,B,8WB,04-15-2025 19:44:11,11.924
10,C,A,10CA,04-15-2025 19:44:11,12.224
10,D,B,10DB,04-15-2025 19:44:11,12.438
10,W,B,10WB,04-15-2025 19:44:11,12.481
11,AMB,,DSWS,04-15-2025 19:44:11,11.58
12,AMB,,USWS,04-15-2025 19:44:11,11.709
1,C,A,1CA,04-15-2025 20:14:12,11.151
1,D,B,1DB,04-15-2025 20:14:12,11.151
1,W,B,1WB,04-15-2025 20:14:12,10.937
2,C,B,2CB,04-15-2025 20:14:12,10.98
2,D,B,2DB,04-15-2025 20:14:12,11.366
2,W,A,2WA,04-15-2025 20:14:12,11.066
4,C,B,4CB,04-15-2025 20:14:12,10.551
4,D,A,4DA,04-15-2025 20:14:12,11.323
4,W,B,4WB,04-15-2025 20:14:12,11.623
6,C,B,6CB,04-15-2025 20:14:12,11.409
6,D,B,6DB,04-15-2025 20:14:12,10.851
6,W,A,6WA,04-15-2025 20:14:12,11.537
8,C,A,8CA,04-15-2025 20:14:12,10.722
8,D,A,8DA,04-15-2025 20:14:12,10.679
8,W,B,8WB,04-15-2025 20:14:12,10.594
10,C,A,10CA,04-15-2025 20:14:12,10.851
10,D,B,10DB,04-15-2025 20:14:12,10.722
10,W,B,10WB,04-15-2025 20:14:12,10.937
11,AMB,,DSWS,04-15-2025 20:14:12,10.293
12,AMB,,USWS,04-15-2025 20:14:12,10.422
1,C,A,1CA,04-15-2025 20:44:13,10.508
1,D,B,1DB,04-15-2025 20:44:13,10.894
1,W,B,1WB,04-15-2025 20:44:13,10.679
2,C,B,2CB,04-15-2025 20:44:13,10.679
2,D,B,2DB,04-15-2025 20:44:13,10.765
2,W,A,2WA,04-15-2025 20:44:13,10.722
4,C,B,4CB,04-15-2025 20:44:13,10.208
4,D,A,4DA,04-15-2025 20:44:13,11.323
4,W,B,4WB,04-15-2025 20:44:13,11.194
6,C,B,6CB,04-15-2025 20:44:13,10.98
6,D,B,6DB,04-15-2025 20:44:13,10.679
6,W,A,6WA,04-15-2025 20:44:13,11.023
8,C,A,8CA,04-15-2025 20:44:13,10.551
8,D,A,8DA,04-15-2025 20:44:13,10.422
8,W,B,8WB,04-15-2025 20:44:13,10.208
10,C,A,10CA,04-15-2025 20:44:13,10.422
10,D,B,10DB,04-15-2025 20:44:13,10.679
10,W,B,10WB,04-15-2025 20:44:13,10.422
11,AMB,,DSWS,04-15-2025 20:44:13,9.779
12,AMB,,USWS,04-15-2025 20:44:13,9.564
1,C,A,1CA,04-15-2025 21:14:14,9.35
1,D,B,1DB,04-15-2025 21:14:14,9.736
1,W,B,1WB,04-15-2025 21:14:14,9.564
2,C,B,2CB,04-15-2025 21:14:14,9.564
2,D,B,2DB,04-15-2025 21:14:14,9.693
2,W,A,2WA,04-15-2025 21:14:14,9.693
4,C,B,4CB,04-15-2025 21:14:14,9.307
4,D,A,4DA,04-15-2025 21:14:14,10.208
4,W,B,4WB,04-15-2025 21:14:14,10.293
6,C,B,6CB,04-15-2025 21:14:14,10.165
6,D,B,6DB,04-15-2025 21:14:14,9.993
6,W,A,6WA,04-15-2025 21:14:14,10.122
8,C,A,8CA,04-15-2025 21:14:14,9.907
8,D,A,8DA,04-15-2025 21:14:14,9.392
8,W,B,8WB,04-15-2025 21:14:14,9.178
10,C,A,10CA,04-15-2025 21:14:14,9.478
10,D,B,10DB,04-15-2025 21:14:14,9.736
10,W,B,10WB,04-15-2025 21:14:14,9.821
11,AMB,,DSWS,04-15-2025 21:14:14,8.406
12,AMB,,USWS,04-15-2025 21:14:14,8.749
1,C,A,1CA,04-15-2025 21:44:15,9.35
1,D,B,1DB,04-15-2025 21:44:15,9.392
1,W,B,1WB,04-15-2025 21:44:15,9.35
2,C,B,2CB,04-15-2025 21:44:15,9.307
2,D,B,2DB,04-15-2025 21:44:15,9.392
2,W,A,2WA,04-15-2025 21:44:15,9.607
4,C,B,4CB,04-15-2025 21:44:15,9.092
4,D,A,4DA,04-15-2025 21:44:15,10.079
4,W,B,4WB,04-15-2025 21:44:15,10.208
6,C,B,6CB,04-15-2025 21:44:15,9.435
6,D,B,6DB,04-15-2025 21:44:15,9.435
6,W,A,6WA,04-15-2025 21:44:15,9.693
8,C,A,8CA,04-15-2025 21:44:15,9.779
8,D,A,8DA,04-15-2025 21:44:15,9.178
8,W,B,8WB,04-15-2025 21:44:15,8.835
10,C,A,10CA,04-15-2025 21:44:15,9.178
10,D,B,10DB,04-15-2025 21:44:15,9.092
10,W,B,10WB,04-15-2025 21:44:15,9.092
11,AMB,,DSWS,04-15-2025 21:44:15,8.577
12,AMB,,USWS,04-15-2025 21:44:15,8.663
1,C,A,1CA,04-15-2025 22:14:16,9.135
1,D,B,1DB,04-15-2025 22:14:16,9.65
1,W,B,1WB,04-15-2025 22:14:16,9.35
2,C,B,2CB,04-15-2025 22:14:16,9.221
2,D,B,2DB,04-15-2025 22:14:16,9.435
2,W,A,2WA,04-15-2025 22:14:16,9.736
4,C,B,4CB,04-15-2025 22:14:16,9.092
4,D,A,4DA,04-15-2025 22:14:16,9.95
4,W,B,4WB,04-15-2025 22:14:16,9.779
6,C,B,6CB,04-15-2025 22:14:16,9.435
6,D,B,6DB,04-15-2025 22:14:16,9.736
6,W,A,6WA,04-15-2025 22:14:16,9.736
8,C,A,8CA,04-15-2025 22:14:16,9.521
8,D,A,8DA,04-15-2025 22:14:16,9.392
8,W,B,8WB,04-15-2025 22:14:16,9.006
10,C,A,10CA,04-15-2025 22:14:16,9.049
